         PER         STP          DAYS         FID            Q-p-in          Q-nrd-in          Q-srd-in           Q-rd-in        Q-wells-in          Q-egw-in          Q-tgw-in          Q-ext-in          Q-tot-in          Q-ei-out          Q-ep-out         Q-egw-out          Q-ti-out          Q-tp-out         Q-tgw-out         Q-run-out          Q-dp-out         Q-nrd-out         Q-srd-out          Q-rd-out       Q-wells-out         Q-tot-out          Q-in-out  Q-Discrepancy[%]            V-p-in          V-nrd-in          V-srd-in           V-rd-in        V-wells-in          V-egw-in          V-tgw-in          V-ext-in          V-tot-in          V-ei-out          V-ep-out         V-egw-out          V-ti-out          V-tp-out         V-tgw-out         V-run-out          V-dp-out         V-nrd-out         V-srd-out          V-rd-out       V-wells-out         V-tot-out          V-in-out  V-Discrepancy[%]
          19           1        562.77           5           90.0000         1972.3866            0.0000            0.0000         8068.9161            0.0000            0.0000            0.0000        10131.3027          301.2391           61.5000            0.0000         5723.5425           28.5000            0.0000         3016.5209         1000.0002            0.0000            0.0000            0.0000            0.0000        10131.3027            0.0000            0.0000      1759036.5044       526088.3623            0.0000            0.0000      3140723.8479            0.0000            0.0000        39939.1551      5465787.8696       181056.2323       211452.0160            0.0000      1850097.3299       431259.3137            0.0000      1773260.1167      1018662.8611            0.0000            0.0000            0.0000            0.0000      5465787.8696        1.5466E-08            0.0000
          19           1        562.77           6          180.0000         3944.7732         9861.9329            0.0000        12934.8468            0.0000            0.0000         8462.7299        35384.2828        23102.8106          157.5000            0.0000         3300.4015           22.5000            0.0000         5280.6424         3520.4283            0.0000            0.0000            0.0000            0.0000        35384.2828            0.0000            0.0000      3518073.0088      1020000.0000      4094919.8164            0.0000      1556323.8487        76537.8743       227070.9742       567129.4173     11060054.9396      4321676.4623      1666668.6078        76537.8743       617382.3518       105183.5521       227070.9742      2601943.1553      1443591.9620            0.0000            0.0000            0.0000            0.0000     11060054.9396        3.8734E-10            0.0000
          19           1        562.77           7         2535.0000            0.0000            0.0000            0.0000            0.0000            0.0000         1806.8725            0.0000         4341.8725            0.0000          185.0550            0.0000            0.0000         2349.9450         1806.8725            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         4341.8725            0.0000            0.0000     49546194.8743            0.0000            0.0000            0.0000            0.0000        60083.1990      4474002.9730        7.8795E-08     54080281.0462            0.0000      4830810.6024        60083.1990            0.0000     23642892.2936      4474002.9730     17470596.7734      3601895.2048            0.0000            0.0000            0.0000            0.0000     54080281.0462        3.2841E-08            0.0000
          19           1        562.77           8          187.5000            0.0000            0.0000            0.0000            0.0000            0.0000         3917.1751            0.0000         4104.6751            0.0000           18.7500            0.0000            0.0000          168.7500         3917.1751            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         4104.6751            0.0000            0.0000      3664659.3842            0.0000            0.0000            0.0000            0.0000        48729.9152      1360870.1965        2.2133E-10      5074259.4959            0.0000       863703.6547        48729.9152            0.0000       325523.0317      1360870.1965      1765183.7097       710248.9881            0.0000            0.0000            0.0000            0.0000      5074259.4959        1.5908E-10            0.0000
          19           2        577.98           1          157.5000         2958.5799         8629.1913            0.0000         3462.5802            0.0000            0.0000            0.0000        15207.8514          526.7623          107.6250            0.0000        10008.4837           49.8750            0.0000         1354.5316         3160.5738            0.0000            0.0000            0.0000            0.0000        15207.8514            0.0000            0.0000      3080709.4577       830110.0654      3073934.6885            0.0000      1952321.7665            0.0000        98965.5371         2792.7869      9038834.3022       336859.8583       380391.5613            0.0000      3442112.4699       651072.8631        98965.5371      1789226.3006      2340205.7119            0.0000            0.0000            0.0000            0.0000      9038834.3022        4.4267E-10            0.0000
          19           2        577.98           2           67.5000         2958.5799         1224.2264            0.0000         2272.3168            0.0000            0.0000            0.0000         6522.6231          225.9293           46.1250            0.0000         4292.6569           21.3750            0.0000          580.9611         1355.5759            0.0000            0.0000            0.0000            0.0000         6522.6231            0.0000            0.0000      1320304.0533       830110.3883       280998.7063            0.0000       875599.2758            0.0000        92982.3664        88712.6948      3488707.4849        92175.1200       133149.9018            0.0000      1177531.8047       361528.4157        92982.3664       713794.0909       917545.7854            0.0000            0.0000            0.0000            0.0000      3488707.4849            0.0000            0.0000
          19           2        577.98           3          120.0000         3944.7732         6574.6219            0.0000          554.2520            0.0000          255.2070            0.0000        11448.8541          442.9459           77.2500            0.0000         8415.9718           42.7500          255.2070          664.4188         1550.3106            0.0000            0.0000            0.0000            0.0000        11448.8541            0.0000            0.0000      2347207.2059      1080000.0000      1854156.1981            0.0000       815549.5279            0.0000       315285.5791       543503.1246      6955701.6356       305711.5037       318735.2746            0.0000      2928889.2566       337785.0020       315285.5791      1190219.3731      1559075.6464            0.0000            0.0000            0.0000            0.0000      6955701.6356            0.0000            0.0000
          19           2        577.98           4          112.5000         1972.3866         3130.2256            0.0000         5814.7653            0.0000          779.1576            0.0000        11809.0351          436.6951           69.7500            0.0000         8297.2069           42.7500          779.1576          655.0426         1528.4328            0.0000            0.0000            0.0000            0.0000        11809.0351            0.0000            0.0000      2200506.7555       558771.1851       938631.4440            0.0000      1718548.7798            0.0000       519683.7269        42245.5616      5978387.4529       162827.0265       214249.6529            0.0000      2133015.2067       496740.9530       519683.7269      1098452.2004      1353418.6865            0.0000            0.0000            0.0000            0.0000      5978387.4529        1.9367E-10            0.0000
          19           2        577.98           5           90.0000         1972.3866            0.0000            0.0000         8068.9161            0.0000            0.0000            0.0000        10131.3027          301.2391           61.5000            0.0000         5723.5425           28.5000            0.0000         3016.5209         1000.0002            0.0000            0.0000            0.0000            0.0000        10131.3027        1.3461E-10            0.0000      1760405.4044       556088.3623            0.0000            0.0000      3263452.0617            0.0000            0.0000        39939.1551      5619884.9835       185638.0787       212387.4310            0.0000      1937152.4118       431692.7987            0.0000      1819141.3996      1033872.8637            0.0000            0.0000            0.0000            0.0000      5619884.9835        1.7513E-08            0.0000
          19           2        577.98           6          180.0000         3944.7732         9861.9329            0.0000        12895.5663            0.0000            0.0000         8502.0104        35384.2828        23102.8106          157.5000            0.0000         3300.4015           22.5000            0.0000         5280.6424         3520.4283            0.0000            0.0000            0.0000            0.0000        35384.2828            0.0000            0.0000      3520810.8088      1080000.0000      4244919.8164            0.0000      1752465.4125        76537.8743       227070.9742       696444.9960     11598249.8821      4673070.2120      1669064.1828        76537.8743       667581.4589       105525.7771       227070.9742      2682261.7267      1497137.6763            0.0000            0.0000            0.0000            0.0000     11598249.8821        3.8734E-10            0.0000
          19           2        577.98           7         2535.0000            0.0000            0.0000            0.0000            0.0000            0.0000         1214.2591            0.0000         3749.2591            0.0000          185.0550            0.0000            0.0000         2349.9450         1214.2591            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         3749.2591            0.0000            0.0000     49584752.2244            0.0000            0.0000            0.0000            0.0000        60083.1990      4492471.8541        7.8795E-08     54137307.2774            0.0000      4833625.2890        60083.1990            0.0000     23678634.9572      4492471.8541     17470596.7734      3601895.2048            0.0000            0.0000            0.0000            0.0000     54137307.2774        3.2875E-08            0.0000
          19           2        577.98           8          187.5000            0.0000            0.0000            0.0000            0.0000            0.0000         3412.3671            0.0000         3599.8671            0.0000           18.7500            0.0000            0.0000          168.7500         3412.3671            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         3599.8671            0.0000            0.0000      3667511.2592            0.0000            0.0000            0.0000            0.0000        48729.9152      1412772.3003        2.2133E-10      5129013.4747            0.0000       863988.8422        48729.9152            0.0000       328089.7192      1412772.3003      1765183.7097       710248.9881            0.0000            0.0000            0.0000            0.0000      5129013.4747        1.5908E-10            0.0000
          20           1        593.19           1          157.5000         2465.4832         8629.1913            0.0000         2313.8155            0.0000            0.0000            0.0000        13565.9900          469.2971          107.6250            0.0000         8916.6458           49.8750            0.0000         1206.7641         2815.7829            0.0000            0.0000            0.0000            0.0000        13565.9900            0.0000            0.0000      3083105.0327       867610.0654      3205184.6885            0.0000      1987514.8998            0.0000        98965.5371         2792.7869      9245173.0106       343997.8680       382028.5376            0.0000      3577734.6536       651831.4618        98965.5371      1807581.1826      2383033.7699            0.0000            0.0000            0.0000            0.0000      9245173.0106        4.7034E-10            0.0000
          20           1        593.19           2           67.5000         2465.4832          922.2347            0.0000         2362.3955            0.0000            0.0000            0.0000         5817.6134          201.2540           46.1250            0.0000         3823.8254           21.3750            0.0000          517.5102         1207.5238            0.0000            0.0000            0.0000            0.0000         5817.6134            0.0000            0.0000      1321330.7283       867610.3883       295025.8954            0.0000       911531.3120            0.0000        92982.3664        88712.6948      3577193.3852        95236.1929       133851.4630            0.0000      1235692.1896       361853.5294        92982.3664       721665.4212       935912.2227            0.0000            0.0000            0.0000            0.0000      3577193.3852            0.0000            0.0000
          20           1        593.19           3          120.0000         3287.3110         6574.6219            0.0000          100.4663            0.0000          153.7163            0.0000        10236.1155          398.4960           77.2500            0.0000         7571.4234           42.7500          153.7163          597.7440         1394.7359            0.0000            0.0000            0.0000            0.0000        10236.1155            0.0000            0.0000      2349032.4059      1130000.0000      1954156.1981            0.0000       817077.6198            0.0000       317623.6038       543503.1246      7111392.9523       311772.6274       319910.2471            0.0000      3044050.6065       338435.2296       317623.6038      1199311.0586      1580289.5793            0.0000            0.0000            0.0000            0.0000      7111392.9523            0.0000            0.0000
          20           1        593.19           4          112.5000         1643.6555         3130.2256            0.0000         5040.6716            0.0000          620.9426            0.0000        10547.9954          392.5821           69.7500            0.0000         7459.0601           42.7500          620.9426          588.8732         1374.0374            0.0000            0.0000            0.0000            0.0000        10547.9954            0.0000            0.0000      2202217.8805       583771.1851       986242.1761            0.0000      1795217.3957            0.0000       529128.2639        42245.5616      6138822.4630       168798.2004       215310.5504            0.0000      2246467.5113       497391.1805       529128.2639      1107408.9613      1374317.7952            0.0000            0.0000            0.0000            0.0000      6138822.4630        1.9367E-10            0.0000
          20           1        593.19           5           90.0000         1643.6555            0.0000            0.0000         7300.9654            0.0000            0.0000            0.0000         9034.6209          268.3386           61.5000            0.0000         5098.4339           28.5000            0.0000         2577.8483         1000.0001            0.0000            0.0000            0.0000            0.0000         9034.6209        1.0368E-10            0.0000      1761774.3044       581088.3623            0.0000            0.0000      3374499.7454            0.0000            0.0000        39939.1551      5757301.5673       189719.5092       213322.8460            0.0000      2014699.5916       432126.2837            0.0000      1858350.4720      1049082.8648            0.0000            0.0000            0.0000            0.0000      5757301.5673        1.9090E-08            0.0000
          20           1        593.19           6          180.0000         3287.3110         9861.9329            0.0000        12859.1083            0.0000            0.0000         4133.6079        30321.9601        19780.6613          157.5000            0.0000         2825.8088           22.5000            0.0000         4521.2940         3014.1960            0.0000            0.0000            0.0000            0.0000        30321.9601            0.0000            0.0000      3523548.6088      1130000.0000      4394919.8164            0.0000      1948052.4495        76537.8743       227070.9742       759317.1725     12059446.8956      4973934.0709      1671459.7578        76537.8743       710562.0101       105868.0021       227070.9742      2751030.6087      1542983.5976            0.0000            0.0000            0.0000            0.0000     12059446.8956        3.8734E-10            0.0000
          20           1        593.19           7         2535.0000            0.0000            0.0000            0.0000            0.0000            0.0000          765.6537            0.0000         3300.6537            0.0000          185.0550            0.0000            0.0000         2349.9450          765.6537            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         3300.6537            0.0000            0.0000     49623309.5745            0.0000            0.0000            0.0000            0.0000        60083.1990      4504117.4464        7.8795E-08     54187510.2199            0.0000      4836439.9755        60083.1990            0.0000     23714377.6207      4504117.4464     17470596.7734      3601895.2048            0.0000            0.0000            0.0000            0.0000     54187510.2199        3.2903E-08            0.0000
          20           1        593.19           8          187.5000            0.0000            0.0000            0.0000            0.0000            0.0000         3020.7751            0.0000         3208.2751            0.0000           56.2500            0.0000            0.0000          131.2500         3020.7751            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         3208.2751            0.0000            0.0000      3670363.1342            0.0000            0.0000            0.0000            0.0000        48729.9152      1458718.2900        2.2133E-10      5177811.3394            0.0000       864844.4047        48729.9152            0.0000       330086.0317      1458718.2900      1765183.7097       710248.9881            0.0000            0.0000            0.0000            0.0000      5177811.3394        1.5908E-10            0.0000
          20           2        608.40           1          157.5000         2465.4832         8629.1913            0.0000         2313.8155            0.0000            0.0000            0.0000        13565.9900          469.2971          107.6250            0.0000         8916.6458           49.8750            0.0000         1206.7641         2815.7829            0.0000            0.0000            0.0000            0.0000        13565.9900            0.0000            0.0000      3085500.6077       905110.0654      3336434.6885            0.0000      2022708.0332            0.0000        98965.5371         2792.7869      9451511.7189       351135.8777       383665.5138            0.0000      3713356.8373       652590.0606        98965.5371      1825936.0646      2425861.8279            0.0000            0.0000            0.0000            0.0000      9451511.7189        4.9800E-10            0.0000
          20           2        608.40           2           67.5000         2465.4832          922.2347            0.0000         2362.3955            0.0000            0.0000            0.0000         5817.6134          201.2540           46.1250            0.0000         3823.8254           21.3750            0.0000          517.5102         1207.5238            0.0000            0.0000            0.0000            0.0000         5817.6134            0.0000            0.0000      1322357.4033       905110.3883       309053.0845            0.0000       947463.3482            0.0000        92982.3664        88712.6948      3665679.2854        98297.2657       134553.0243            0.0000      1293852.5744       362178.6432        92982.3664       729536.7515       954278.6600            0.0000            0.0000            0.0000            0.0000      3665679.2854            0.0000            0.0000
          20           2        608.40           3          120.0000         3287.3110         6574.6219            0.0000          141.3486            0.0000          122.6457            0.0000        10245.9272          400.1313           77.2500            0.0000         7602.4939           42.7500          122.6457          600.1969         1400.4594            0.0000            0.0000            0.0000            0.0000        10245.9272            0.0000            0.0000      2350857.6059      1180000.0000      2054156.1981            0.0000       819227.5315            0.0000       319489.0456       543503.1246      7267233.5057       317858.6239       321085.2196            0.0000      3159684.5394       339085.4571       319489.0456      1208440.0533      1601590.5669            0.0000            0.0000            0.0000            0.0000      7267233.5057            0.0000            0.0000
          20           2        608.40           4          112.5000         1643.6555         3130.2256            0.0000         5152.3563            0.0000          536.0622            0.0000        10574.7997          397.0495           69.7500            0.0000         7543.9405           42.7500          536.0622          595.5742         1389.6732            0.0000            0.0000            0.0000            0.0000        10574.7997            0.0000            0.0000      2203929.0055       608771.1851      1033852.9083            0.0000      1873584.7359            0.0000       537281.7705        42245.5616      6299665.1670       174837.3233       216371.4479            0.0000      2361210.8463       498041.4080       537281.7705      1116467.6457      1395454.7253            0.0000            0.0000            0.0000            0.0000      6299665.1670        1.9367E-10            0.0000
          20           2        608.40           5           90.0000         1643.6555            0.0000            0.0000         7300.9654            0.0000            0.0000            0.0000         9034.6209          268.3386           61.5000            0.0000         5098.4339           28.5000            0.0000         2577.8483         1000.0001            0.0000            0.0000            0.0000            0.0000         9034.6209        1.0368E-10            0.0000      1763143.2044       606088.3623            0.0000            0.0000      3485547.4292            0.0000            0.0000        39939.1551      5894718.1510       193800.9398       214258.2610            0.0000      2092246.7713       432559.7687            0.0000      1897559.5444      1064292.8658            0.0000            0.0000            0.0000            0.0000      5894718.1510        2.0667E-08            0.0000
          20           2        608.40           6          180.0000         3287.3110         9861.9329            0.0000        12828.9219            0.0000            0.0000         4163.7943        30321.9601        19780.6613          157.5000            0.0000         2825.8088           22.5000            0.0000         4521.2940         3014.1960            0.0000            0.0000            0.0000            0.0000        30321.9601            0.0000            0.0000      3526286.4088      1180000.0000      4544919.8164            0.0000      2143180.3520        76537.8743       227070.9742       822648.4835     12520643.9092      5274797.9298      1673855.3328        76537.8743       753542.5614       106210.2271       227070.9742      2819799.4907      1588829.5190            0.0000            0.0000            0.0000            0.0000     12520643.9092        3.8734E-10            0.0000
          20           2        608.40           7         2535.0000            0.0000            0.0000            0.0000            0.0000            0.0000          531.9144            0.0000         3066.9144            0.0000          185.0550            0.0000            0.0000         2349.9450          531.9144            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         3066.9144            0.0000            0.0000     49661866.9246            0.0000            0.0000            0.0000            0.0000        60083.1990      4512207.8652        7.8809E-08     54234157.9888            0.0000      4839254.6621        60083.1990            0.0000     23750120.2843      4512207.8652     17470596.7734      3601895.2048            0.0000            0.0000            0.0000            0.0000     54234157.9888        3.2903E-08            0.0000
          20           2        608.40           8          187.5000            0.0000            0.0000            0.0000            0.0000            0.0000         2809.0615            0.0000         2996.5615            0.0000           56.2500            0.0000            0.0000          131.2500         2809.0615            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         2996.5615            0.0000            0.0000      3673215.0092            0.0000            0.0000            0.0000            0.0000        48729.9152      1501444.1162        2.2133E-10      5223389.0406            0.0000       865699.9672        48729.9152            0.0000       332082.3443      1501444.1162      1765183.7097       710248.9881            0.0000            0.0000            0.0000            0.0000      5223389.0406        1.5908E-10            0.0000
          21           1        623.61           1          420.0000         1972.3866         3235.9467            0.0000         9173.3788            0.0000            0.0000            0.0000        14801.7121         1032.0316          207.6800            0.0000         8202.9235          212.3200            0.0000         1841.7532         3305.0038            0.0000            0.0000            0.0000            0.0000        14801.7121            0.0000            0.0000      3091888.8078       935110.0654      3385653.4385            0.0000      2162235.1245            0.0000        98965.5371         2792.7869      9676645.7603       366833.0789       386824.3267            0.0000      3838123.3034       655819.4478        98965.5371      1853949.1302      2476130.9363            0.0000            0.0000            0.0000            0.0000      9676645.7603        5.8100E-10            0.0000
          21           1        623.61           2          180.0000         1972.3866         1386.8343            0.0000         4784.6850            0.0000            0.0000            0.0000         8323.9059          824.6504           43.6800            0.0000         4262.1482          136.3200            0.0000         1214.8721         1842.2351            0.0000            0.0000            0.0000            0.0000         8323.9059            0.0000            0.0000      1325095.2033       935110.3883       330146.8345            0.0000      1020238.4077            0.0000        92982.3664        88712.6948      3792285.8949       110840.1986       135217.3971            0.0000      1358679.8493       364252.0704        92982.3664       748014.9566       982299.0565            0.0000            0.0000            0.0000            0.0000      3792285.8949            0.0000            0.0000
          21           1        623.61           3          320.0000         2629.8488         2465.4832            0.0000         3066.2018            0.0000           84.0635            0.0000         8565.5974          310.1383          206.0000            0.0000         5892.6274          114.0000           84.0635          587.6304         1371.1377            0.0000            0.0000            0.0000            0.0000         8565.5974            0.0000            0.0000      2355724.8059      1220000.0000      2091656.1981            0.0000       865864.4612            0.0000       320767.6520       543503.1246      7397516.2418       322575.8272       324218.4796            0.0000      3249311.4026       340819.3971       320767.6520      1217377.9123      1622445.5711            0.0000            0.0000            0.0000            0.0000      7397516.2418            0.0000            0.0000
          21           1        623.61           4          300.0000         1314.9244         2311.3905            0.0000         8000.0000            0.0000          423.7807         1315.6811        13665.7767         1406.6034           67.0200            0.0000         7965.6504          232.9800          423.7807         1397.9273         2171.8150            0.0000            0.0000            0.0000            0.0000        13665.7767            0.0000            0.0000      2208492.0055       628771.1851      1069009.1583            0.0000      1995264.7362            0.0000       543727.4748        62257.0718      6507521.6318       196231.7607       217390.8221            0.0000      2482368.3893       501585.0338       543727.4748      1137730.1194      1428488.0316            0.0000            0.0000            0.0000            0.0000      6507521.6318        1.9367E-10            0.0000
          21           1        623.61           5          240.0000         1314.9244            0.0000            0.0000         8737.5964            0.0000            0.0000            0.0000        10292.5208          653.5513          111.1200            0.0000         4813.2641          128.8800            0.0000         2858.6593         1727.0462            0.0000            0.0000            0.0000            0.0000        10292.5208        2.6921E-10            0.0000      1766793.6044       626088.3623            0.0000            0.0000      3618446.2707            0.0000            0.0000        39939.1551      6051267.3925       203741.4552       215948.3962            0.0000      2165456.5178       434520.0335            0.0000      1941039.7518      1090561.2380            0.0000            0.0000            0.0000            0.0000      6051267.3925        2.4762E-08            0.0000
          21           1        623.61           6          480.0000         2629.8488         3698.2248            0.0000        12798.0519            0.0000            0.0000         2040.7774        21646.9029        13196.2410          420.0000            0.0000         1885.1773           60.0000            0.0000         3651.2908         2434.1938            0.0000            0.0000            0.0000            0.0000        21646.9029            0.0000            0.0000      3533587.2089      1220000.0000      4601169.8164            0.0000      2337838.7222        76537.8743       227070.9742       853688.7075     12849893.3034      5475512.7565      1680243.5328        76537.8743       782216.1081       107122.8271       227070.9742      2875335.6232      1625853.6073            0.0000            0.0000            0.0000            0.0000     12849893.3034        3.8734E-10            0.0000
          21           1        623.61           7         6760.0000            0.0000            0.0000            0.0000            0.0000            0.0000         1176.7439            0.0000         7936.7439            0.0000          493.4800            0.0000            0.0000         6266.5200         1176.7439            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         7936.7439            0.0000            0.0000     49764686.5248            0.0000            0.0000            0.0000            0.0000        60083.1990      4530106.1403        7.8809E-08     54354875.8641            0.0000      4846760.4929        60083.1990            0.0000     23845434.0537      4530106.1403     17470596.7734      3601895.2048            0.0000            0.0000            0.0000            0.0000     54354875.8641        3.3110E-08            0.0000
          21           1        623.61           8          500.0000            0.0000            0.0000            0.0000            0.0000            0.0000         1948.8723            0.0000         2448.8723            0.0000          250.0000            0.0000            0.0000          250.0000         1948.8723            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         2448.8723            0.0000            0.0000      3680820.0092            0.0000            0.0000            0.0000            0.0000        48729.9152      1531086.4635        2.2133E-10      5260636.3879            0.0000       869502.4672        48729.9152            0.0000       335884.8443      1531086.4635      1765183.7097       710248.9881            0.0000            0.0000            0.0000            0.0000      5260636.3879        1.5908E-10            0.0000
          21           2        638.82           1          420.0000         1972.3866         3235.9467            0.0000         9173.3788            0.0000            0.0000            0.0000        14801.7121         1032.0316          207.6800            0.0000         8202.9235          212.3200            0.0000         1841.7532         3305.0038            0.0000            0.0000            0.0000            0.0000        14801.7121            0.0000            0.0000      3098277.0078       965110.0654      3434872.1885            0.0000      2301762.2159            0.0000        98965.5371         2792.7869      9901779.8016       382530.2802       389983.1395            0.0000      3962889.7696       659048.8350        98965.5371      1881962.1957      2526400.0447            0.0000            0.0000            0.0000            0.0000      9901779.8016        6.6400E-10            0.0000
          21           2        638.82           2          180.0000         1972.3866         1386.8343            0.0000         4784.6850            0.0000            0.0000            0.0000         8323.9059          824.6504           43.6800            0.0000         4262.1482          136.3200            0.0000         1214.8721         1842.2351            0.0000            0.0000            0.0000            0.0000         8323.9059            0.0000            0.0000      1327833.0033       965110.3883       351240.5845            0.0000      1093013.4672            0.0000        92982.3664        88712.6948      3918892.5044       123383.1316       135881.7699            0.0000      1423507.1242       366325.4976        92982.3664       766493.1617      1010319.4531            0.0000            0.0000            0.0000            0.0000      3918892.5044            0.0000            0.0000
          21           2        638.82           3          320.0000         2629.8488         2465.4832            0.0000         3091.3122            0.0000           65.9339            0.0000         8572.5780          311.0925          206.0000            0.0000         5910.7571          114.0000           65.9339          589.4384         1375.3562            0.0000            0.0000            0.0000            0.0000         8572.5780            0.0000            0.0000      2360592.0059      1260000.0000      2129156.1981            0.0000       912883.3192            0.0000       321770.5061       543503.1246      7527905.1540       327307.5438       327351.7396            0.0000      3339214.0181       342553.3371       321770.5061      1226343.2700      1643364.7393            0.0000            0.0000            0.0000            0.0000      7527905.1540            0.0000            0.0000
          21           2        638.82           4          300.0000         1314.9244         2311.3905            0.0000         8000.0000            0.0000          387.7380         1365.6017        13679.6547         1408.5004           67.0200            0.0000         8001.6930          232.9800          387.7380         1401.5215         2180.2017            0.0000            0.0000            0.0000            0.0000        13679.6547            0.0000            0.0000      2213055.0056       648771.1851      1104165.4083            0.0000      2116944.7366            0.0000       549624.9705        83027.8736      6715589.1796       217655.0512       218410.1963            0.0000      2604074.1409       505128.6596       549624.9705      1159047.2622      1461648.8989            0.0000            0.0000            0.0000            0.0000      6715589.1796        1.9367E-10            0.0000
          21           2        638.82           5          240.0000         1314.9244            0.0000            0.0000         8737.5964            0.0000            0.0000            0.0000        10292.5208          653.5513          111.1200            0.0000         4813.2641          128.8800            0.0000         2858.6593         1727.0462            0.0000            0.0000            0.0000            0.0000        10292.5208        2.7467E-10            0.0000      1770444.0044       646088.3623            0.0000            0.0000      3751345.1121            0.0000            0.0000        39939.1551      6207816.6339       213681.9705       217638.5314            0.0000      2238666.2644       436480.2983            0.0000      1984519.9591      1116829.6102            0.0000            0.0000            0.0000            0.0000      6207816.6339        2.8940E-08            0.0000
          21           2        638.82           6          480.0000         2629.8488         3698.2248            0.0000        12771.6563            0.0000            0.0000         2067.1730        21646.9029        13196.2410          420.0000            0.0000         1885.1773           60.0000            0.0000         3651.2908         2434.1938            0.0000            0.0000            0.0000            0.0000        21646.9029            0.0000            0.0000      3540888.0089      1260000.0000      4657419.8164            0.0000      2532095.6146        76537.8743       227070.9742       885130.4093     13179142.6976      5676227.5832      1686631.7328        76537.8743       810889.6547       108035.4271       227070.9742      2930871.7557      1662877.6956            0.0000            0.0000            0.0000            0.0000     13179142.6976        3.8734E-10            0.0000
          21           2        638.82           7         6760.0000            0.0000            0.0000            0.0000            0.0000            0.0000         1335.0956            0.0000         8095.0956            0.0000          493.4800            0.0000            0.0000         6266.5200         1335.0956            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         8095.0956            0.0000            0.0000     49867506.1251            0.0000            0.0000            0.0000            0.0000        60083.1990      4550412.9448        7.8809E-08     54478002.2688            0.0000      4854266.3237        60083.1990            0.0000     23940747.8231      4550412.9448     17470596.7734      3601895.2048            0.0000            0.0000            0.0000            0.0000     54478002.2688        3.3318E-08            0.0000
          21           2        638.82           8          500.0000            0.0000            0.0000            0.0000            0.0000            0.0000         1983.7775            0.0000         2483.7775            0.0000          250.0000            0.0000            0.0000          250.0000         1983.7775            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000         2483.7775            0.0000            0.0000      3688425.0093            0.0000            0.0000            0.0000            0.0000        48729.9152      1561259.7198        2.2133E-10      5298414.6443            0.0000       873304.9672        48729.9152            0.0000       339687.3443      1561259.7198      1765183.7097       710248.9881            0.0000            0.0000            0.0000            0.0000      5298414.6443        1.5908E-10            0.0000
          22           1        654.03           1         2047.5000         1479.2899         3235.9467            0.0000         8189.0037            0.0000            0.0000            0.0000        14951.7404          580.6661          518.3475            0.0000         7016.9965         1167.9525            0.0000         2316.4046         3351.3732            0.0000            0.0000            0.0000            0.0000        14951.7404            0.0000            0.0000      3129419.4828       987610.0654      3484090.9385            0.0000      2426316.9629            0.0000        98965.5371         2792.7869     10129195.7737       391362.2123       397867.2050            0.0000      4069618.2863       676813.3926        98965.5371      1917194.7095      2577374.4311            0.0000            0.0000            0.0000            0.0000     10129195.7737        7.7467E-10            0.0000
          22           1        654.03           2          877.5000         1479.2899         1386.8343            0.0000         6000.0000            0.0000            0.0000           42.8822         9786.5064          442.2342           78.0975            0.0000         4638.4195          799.4025            0.0000         1692.3489         2136.0039            0.0000            0.0000            0.0000            0.0000         9786.5064            0.0000            0.0000      1341179.7784       987610.3883       372334.3345            0.0000      1184273.4674            0.0000        92982.3664        89364.9328      4067745.2677       130109.5136       137069.6329            0.0000      1494057.4846       378484.4097        92982.3664       792233.7885      1042808.0721            0.0000            0.0000            0.0000            0.0000      4067745.2677            0.0000            0.0000
          22           1        654.03           3         1560.0000         1972.3866         2465.4832            0.0000          816.3105            0.0000           35.1753            0.0000         6849.3556          208.0655          555.6750            0.0000         3574.9443          552.8250           35.1753          667.1011         1255.5693            0.0000            0.0000            0.0000            0.0000         6849.3556            0.0000            0.0000      2384319.6060      1290000.0000      2166656.1981            0.0000       925299.4019            0.0000       322305.5229       543503.1246      7632083.8535       330472.2207       335803.5563            0.0000      3393588.9208       350961.8053       322305.5229      1236489.8785      1662461.9490            0.0000            0.0000            0.0000            0.0000      7632083.8535            0.0000            0.0000
          22           1        654.03           4         1462.5000          986.1933         2311.3905            0.0000         8000.0000            0.0000          261.4757         1800.8910        14822.4504          734.1380          125.1900            0.0000         7983.3918         1337.3100          261.4757         1900.8339         2480.1111            0.0000            0.0000            0.0000            0.0000        14822.4504            0.0000            0.0000      2235299.6306       663771.1851      1139321.6583            0.0000      2238624.7369            0.0000       553602.0154       110419.4253      6941038.6515       228821.2898       220314.3362            0.0000      2725501.5302       525469.1448       553602.0154      1187958.9458      1499371.3894            0.0000            0.0000            0.0000            0.0000      6941038.6515        1.9367E-10            0.0000
